Date,HRP_Return
2016-11-13,0.20388957193423485
2016-11-20,0.19562329410255375
2016-11-27,0.1970295953711516
2016-12-04,0.19335213285426756
2016-12-11,0.19859549607411986
2016-12-18,0.18905410552795465
2016-12-25,0.1922194542054687
2017-01-01,0.201537115374115
2017-01-08,0.21335053710548424
2017-01-15,0.22168503111135207
2017-01-22,0.2196619563496578
2017-01-29,0.21928168505120604
2017-02-05,0.2231910620734061
2017-02-12,0.22987931890365965
2017-02-19,0.23083429904116137
2017-02-26,0.23676354456862692
2017-03-05,0.22881439330280728
2017-03-12,0.21398642323512784
2017-03-19,0.22635372496034645
2017-03-26,0.22961894798593585
2017-04-02,0.23102212747621031
2017-04-09,0.23060673549013244
2017-04-16,0.23814736411812065
2017-04-23,0.2336529497688764
2017-04-30,0.2401785333804458
2017-05-07,0.23792543098700691
2017-05-14,0.24028049831415021
2017-05-21,0.2514651079099486
2017-05-28,0.25138452003560774
2017-06-04,0.2590409983014281
2017-06-11,0.25407226070797884
2017-06-18,0.24947681404037958
2017-06-25,0.2466283807853311
2017-07-02,0.2475025824695185
2017-07-09,0.24062020900142822
2017-07-16,0.2559752541131388
2017-07-23,0.2638562509598985
2017-07-30,0.266604959109203
2017-08-06,0.26679487470788654
2017-08-13,0.26107927015943844
2017-08-20,0.2578767980325971
2017-08-27,0.26410229849505273
2017-09-03,0.2717823585049204
2017-09-10,0.2803084728816023
2017-09-17,0.2825353576209588
2017-09-24,0.27809272083191816
2017-10-01,0.27478845668776497
2017-10-08,0.27734321890034597
2017-10-15,0.29080095763684977
2017-10-22,0.2847222860349967
2017-10-29,0.28750519987773093
2017-11-05,0.2970586293611721
2017-11-12,0.29516761269132585
2017-11-19,0.29670133841486757
2017-11-26,0.3044013452926533
2017-12-03,0.30065640955023065
2017-12-10,0.29459481346119776
2017-12-17,0.2983076538166427
2017-12-24,0.29850096871480236
2017-12-31,0.3088971509602809
2018-01-07,0.32045481476450144
2018-01-14,0.3229137461146887
2018-01-21,0.3243986260411933
2018-01-28,0.33846503310798726
2018-02-04,0.3103964468110787
2018-02-11,0.27958252580963383
2018-02-18,0.30310806709225013
2018-02-25,0.30462554203963244
2018-03-04,0.29832074417820453
2018-03-11,0.30577621288126045
2018-03-18,0.30546590686303143
2018-03-25,0.2970660225773165
2018-04-01,0.30606219770395215
2018-04-08,0.3022682246920818
2018-04-15,0.31001405893392264
2018-04-22,0.30362446172739355
2018-04-29,0.3064204134225965
2018-05-06,0.3073946383618278
2018-05-13,0.30898690434061993
2018-05-20,0.2986450527023099
2018-05-27,0.30808853807399594
2018-06-03,0.30766250457970457
2018-06-10,0.30634708327541804
2018-06-17,0.30009792369199517
2018-06-24,0.29759210990364493
2018-07-01,0.29677738202634907
2018-07-08,0.3012723638060746
2018-07-15,0.2939825609709701
2018-07-22,0.28876067757247603
2018-07-29,0.28834954650573574
2018-08-05,0.2877505478406164
2018-08-12,0.2853801410259684
2018-08-19,0.2833321647958633
2018-08-26,0.2914362827216639
2018-09-02,0.2890063383029233
2018-09-09,0.27968677675117504
2018-09-16,0.2789580754450902
2018-09-23,0.28221573495497787
2018-09-30,0.2811422222150468
2018-10-07,0.27374682618739765
2018-10-14,0.2729336382219747
2018-10-21,0.2710825084999773
2018-10-28,0.27184323502297714
2018-11-04,0.2660248434788981
2018-11-11,0.2609850291498712
2018-11-18,0.26790685209570153
2018-11-25,0.25753297153304033
2018-12-02,0.26578797485606054
2018-12-09,0.27464613491831735
2018-12-16,0.26694981288972564
2018-12-23,0.26196300766268354
2018-12-30,0.27171436159236295
2019-01-06,0.28058468991878804
2019-01-13,0.2879141306073838
2019-01-20,0.28626073874999025
2019-01-27,0.28998072235957917
2019-02-03,0.2994571295995998
2019-02-10,0.2985025899967466
2019-02-17,0.30360744130622175
2019-02-24,0.3079685535474741
2019-03-03,0.29330859654536123
2019-03-10,0.2973581134092622
2019-03-17,0.31001685056646333
2019-03-24,0.31790546932287267
2019-03-31,0.3162892567794613
2019-04-07,0.32101630226071776
2019-04-14,0.3196247043416165
2019-04-21,0.31667883223845594
2019-04-28,0.31877349188812043
2019-05-05,0.3150201397641679
2019-05-12,0.3102059239916306
2019-05-19,0.31305124431651654
2019-05-26,0.3181404814896067
2019-06-02,0.32999028550180065
2019-06-09,0.34428095551947524
2019-06-16,0.34333836938737594
2019-06-23,0.36215577704482405
2019-06-30,0.36624682757413884
2019-07-07,0.36533097465573694
2019-07-14,0.36880993710353316
2019-07-21,0.36783663052992965
2019-07-28,0.36438722535321166
2019-08-04,0.36624717113853644
2019-08-11,0.3801835383550194
2019-08-18,0.38476549060779863
2019-08-25,0.3845326048555793
2019-09-01,0.39172224621507645
2019-09-08,0.39148374407135966
2019-09-15,0.37696069778853136
2019-09-22,0.39363415275697333
2019-09-29,0.38968814363312076
2019-10-06,0.39886861378293337
2019-10-13,0.3907577704308096
2019-10-20,0.39496780117287633
2019-10-27,0.39965256172073516
2019-11-03,0.4082090983802531
2019-11-10,0.39340211741627207
2019-11-17,0.39963367003916894
2019-11-24,0.4011288734121312
2019-12-01,0.4009377540562926
2019-12-08,0.40536183620132005
2019-12-15,0.41473566107637794
2019-12-22,0.4194476219400547
2019-12-29,0.42846355705065076
2020-01-05,0.4363052303314694
2020-01-12,0.4369042884468495
2020-01-19,0.44039757207673613
2020-01-26,0.4367926776151583
2020-02-02,0.4263901394506149
2020-02-09,0.43370709873144264
2020-02-16,0.4414055948075615
2020-02-23,0.4477946452996069
2020-03-01,0.40232190118966193
2020-03-08,0.4280649687636233
2020-03-15,0.3193815430828133
2020-03-22,0.28434011851232444
2020-03-29,0.35188137722981594
2020-04-05,0.34104249006501886
2020-04-12,0.36934307761457386
2020-04-19,0.37066848037984634
2020-04-26,0.3646889037267327
2020-05-03,0.36595464226443397
2020-05-10,0.3792959084722274
2020-05-17,0.37436379568573375
2020-05-24,0.38194876861445204
2020-05-31,0.3943587000062967
2020-06-07,0.4009950503344828
2020-06-14,0.40161026993883486
2020-06-21,0.40786260747816705
2020-06-28,0.40389543787686866
2020-07-05,0.4220349982361946
2020-07-12,0.43126681062578354
2020-07-19,0.43808007021108963
2020-07-26,0.4533243887907832
2020-08-02,0.4722038522285539
2020-08-09,0.48005817372580517
2020-08-16,0.47135890618534115
2020-08-23,0.47728926680687644
2020-08-30,0.4897010533401289
2020-09-06,0.48267231089292073
2020-09-13,0.4845436402175709
2020-09-20,0.4909958564274306
2020-09-27,0.4699044535230661
2020-10-04,0.4738878672209452
2020-10-11,0.48997903387791175
2020-10-18,0.48470906388516566
2020-10-25,0.48274809962349896
2020-11-01,0.45768848379715954
2020-11-08,0.4897727393149687
2020-11-15,0.4916983405145874
2020-11-22,0.5035442753671138
2020-11-29,0.5071684919241706
2020-12-06,0.502755340698009
2020-12-13,0.5119560154215688
2020-12-20,0.5211212618080041
2020-12-27,0.5240273643285178
2021-01-03,0.536486054124347
2021-01-10,0.5310322938946401
2021-01-17,0.535412174341042
2021-01-24,0.5370340975778827
2021-01-31,0.5329703640013121
2021-02-07,0.5426480691957127
2021-02-14,0.5499899522970524
2021-02-21,0.5417981278700705
2021-02-28,0.5301532908985442
2021-03-07,0.5219806993659521
2021-03-14,0.5256878237622382
2021-03-21,0.5132087768849076
2021-03-28,0.5169765816145213
2021-04-04,0.518624240854709
2021-04-11,0.5261074980641942
2021-04-18,0.5458811014479528
2021-04-25,0.557707928525913
2021-05-02,0.5576844919166857
2021-05-09,0.585227525629082
2021-05-16,0.5704218941289461
2021-05-23,0.5705340077510348
2021-05-30,0.5824619187665525
2021-06-06,0.5936703788780269
2021-06-13,0.5985905460759027
2021-06-20,0.5755402789427038
2021-06-27,0.5801804778455721
2021-07-04,0.59520422333737
2021-07-11,0.5937285559603762
2021-07-18,0.6032129857492479
2021-07-25,0.6115087348170472
2021-08-01,0.6178709235524893
2021-08-08,0.6094963078372626
2021-08-15,0.6171286704959262
2021-08-22,0.6037949716050979
2021-08-29,0.6232726143494793
2021-09-05,0.62575300971578
2021-09-12,0.6199207166000675
2021-09-19,0.6132672721234025
2021-09-26,0.6065881097650685
2021-10-03,0.6080611451474047
2021-10-10,0.6037713075650548
2021-10-17,0.6167540123754134
2021-10-24,0.6174478690527756
2021-10-31,0.6210532675132121
2021-11-07,0.6367592007301699
2021-11-14,0.642157866219812
2021-11-21,0.6390202694112126
2021-11-28,0.6194938897104367
2021-12-05,0.6203730068526281
2021-12-12,0.6230701592357266
2021-12-19,0.6212307556354164
2021-12-26,0.6303822544065141
2022-01-02,0.6373357998919478
2022-01-09,0.6093276188412233
2022-01-16,0.6116772653518652
2022-01-23,0.6027587673098078
2022-01-30,0.5954516033959074
2022-02-06,0.5923982558453047
2022-02-13,0.5952980252022586
2022-02-20,0.5955138100985691
2022-02-27,0.5922468415130968
2022-03-06,0.6134986488911041
2022-03-13,0.5935888708816384
2022-03-20,0.601405956415914
2022-03-27,0.5884614828003711
2022-04-03,0.5893384503440144
2022-04-10,0.5666531034679343
2022-04-17,0.5576119771643409
2022-04-24,0.5417988746532241
2022-05-01,0.5263746914033587
2022-05-08,0.5020437128391304
2022-05-15,0.499943674918639
2022-05-22,0.5056272517332523
2022-05-29,0.5340745847533237
2022-06-05,0.5211481717333628
2022-06-12,0.494989460793269
2022-06-19,0.45933583663828403
2022-06-26,0.47467275566417033
2022-07-03,0.46959096900283837
2022-07-10,0.4527861487210991
2022-07-17,0.44622352451574043
2022-07-24,0.46640849984144594
2022-07-31,0.49912701004794524
2022-08-07,0.4856666550757329
2022-08-14,0.5064783498429464
2022-08-21,0.48250969282350864
2022-08-28,0.47589910549655245
2022-09-04,0.4444532653564308
2022-09-11,0.44843158784065507
2022-09-18,0.42014777677230253
2022-09-25,0.3827721508413169
2022-10-02,0.3605667412320226
2022-10-09,0.37269092676722826
2022-10-16,0.35265425693704233
2022-10-23,0.3561527153716322
2022-10-30,0.37110210463790594
2022-11-06,0.37417595384625724
2022-11-13,0.4221032994400391
2022-11-20,0.41394042519461194
2022-11-27,0.4280089449600011
2022-12-04,0.45900641043979484
2022-12-11,0.43984322489432204
2022-12-18,0.43706319199331634
2022-12-25,0.43165900738720353
2023-01-01,0.4277627813200542
2023-01-08,0.4564404770137982
2023-01-15,0.4812824555331108
2023-01-22,0.4845959571304619
2023-01-29,0.49526719979223555
2023-02-05,0.4814181070594543
2023-02-12,0.47017198240933067
2023-02-19,0.4634130750431176
2023-02-26,0.43939137790357874
2023-03-05,0.46236918185567055
2023-03-12,0.45592687887016403
2023-03-19,0.47167275172316425
2023-03-26,0.48619405434698737
2023-04-02,0.5018029625449081
2023-04-09,0.5163927302770961
2023-04-16,0.5118071765304963
2023-04-23,0.5056588016425527
2023-04-30,0.5129722218318038
2023-05-07,0.5165662056922813
2023-05-14,0.5072912599245674
2023-05-21,0.49592737758573513
2023-05-28,0.4855851509559779
2023-06-04,0.4967644076092619
2023-06-11,0.5017497384271956
2023-06-18,0.5198192605245766
2023-06-25,0.5009179243587156
2023-07-02,0.5027148286024861
2023-07-09,0.4887814822418346
2023-07-16,0.520231802188639
2023-07-23,0.525828226726053
2023-07-30,0.5272520234225471
2023-08-06,0.5069127972261203
2023-08-13,0.4932094113440266
2023-08-20,0.4744835421648801
2023-08-27,0.48578675015187245
2023-09-03,0.5001212541963669
2023-09-10,0.49301395879504417
2023-09-17,0.4985003130917631
2023-09-24,0.4806518804610995
2023-10-01,0.45531035697040156
2023-10-08,0.44014933973068504
2023-10-15,0.46523115378265967
2023-10-22,0.4539301257986774
2023-10-29,0.45629495290302957
2023-11-05,0.49170556773499174
2023-11-12,0.4773142414386007
2023-11-19,0.5001662001392615
2023-11-26,0.49979856392846056
2023-12-03,0.5244451062742939
2023-12-10,0.5127816508135035
2023-12-17,0.5402701546759867
2023-12-24,0.5448289411477798
2023-12-31,0.547648666875858
2024-01-07,0.5315748034146717
2024-01-14,0.5424380081766713
2024-01-21,0.5367813145862113
2024-01-28,0.5481505115943659
2024-02-04,0.5545641254468103
2024-02-11,0.5615358157613071
2024-02-18,0.5529347774471789
2024-02-25,0.5677126373418062
2024-03-03,0.5823296394155897
2024-03-10,0.6005025125282746
2024-03-17,0.604800624420397
2024-03-24,0.6216245839445373
2024-03-31,0.6381835348817098
2024-04-07,0.6452369254182546
2024-04-14,0.6365684630434576
2024-04-21,0.6333421003386883
2024-04-28,0.6402011842160698
2024-05-05,0.6277195414596639
2024-05-12,0.6472245748851808
2024-05-19,0.6581386962640303
2024-05-26,0.6525192946533207
2024-06-02,0.6482134694346349
2024-06-09,0.646962093930515
2024-06-16,0.6617773909720008
2024-06-23,0.659761143563004
2024-06-30,0.6537316558658599
2024-07-07,0.6823039639115118
2024-07-14,0.69371106460698
2024-07-21,0.6643612313564609
2024-07-28,0.6600096189249616
2024-08-04,0.6569584249065881
2024-08-11,0.6627148465213724
2024-08-18,0.6897845800662374
2024-08-25,0.7108884619880418
2024-09-01,0.7046463468887285
2024-09-08,0.6768206458862551
2024-09-15,0.7138377473782147
2024-09-22,0.7305101663323867
2024-09-29,0.7552753628313469
2024-10-06,0.7483716900101838
2024-10-13,0.7495181676693619
2024-10-20,0.7429584081719087
2024-10-27,0.7300534949260586
2024-11-03,0.716768000683287
2024-11-10,0.7298502366028963
2024-11-17,0.6943991151762741
2024-11-24,0.7192887827000942
2024-12-01,0.730626597767924
2024-12-08,0.7378815860787691
2024-12-15,0.7283493370657825
2024-12-22,0.701710597939194
2024-12-29,0.7012369756733248
2025-01-05,0.7064309828915871
2025-01-12,0.7007166228423192
2025-01-19,0.7283723560721527
2025-01-26,0.7471200131311411
2025-02-02,0.7491675385086072
2025-02-09,0.7605667665254869
2025-02-16,0.7807363817372066
2025-02-23,0.7836973630884516
2025-03-02,0.7752607010406305
2025-03-09,0.7759134349198009
2025-03-16,0.7743629864421626
2025-03-23,0.784243394366398
2025-03-30,0.7823658472651966
2025-04-06,0.7369850236673838
2025-04-13,0.7452089567266293
2025-04-20,0.7674029821979693
2025-04-27,0.7909389094294679
2025-05-04,0.78836756449872
2025-05-11,0.7957222576765723
2025-05-18,0.7989976124555644
2025-05-25,0.8010056817216826
2025-06-01,0.800961935487595
2025-06-08,0.8121955393843077
2025-06-15,0.8281832514577829
2025-06-22,0.8287250970642797
2025-06-29,0.8301401828006114
2025-07-06,0.8378949558338009
2025-07-13,0.8346602438766368
2025-07-20,0.8393753760355931
2025-07-27,0.8471277651842166
2025-08-03,0.8394823018559041
